,logFC,t,P.Value,adj.P.Val,B,sig
DDB1,-0.18128177818226,-3.56926959194026,0.000533860760758183,0.00170964257031005,-0.746788572686298,Not
GLUD2,-0.196771724336744,-3.56783134598898,0.000536488244500635,0.00171748129462247,-0.751354814040071,Not
PHKG1,-0.216993173339099,-3.5671823179228,0.000537677927716525,0.00172071342172107,-0.753414918033456,Not
KIT,-0.587351797895638,-3.56592541101262,0.000539988955645771,0.00172718769706177,-0.757403673339459,Not
CDS1,-0.285122506520686,-3.56588551900786,0.000540062456971596,0.00172718769706177,-0.757530251256828,Not
SST,-1.00287446955684,-3.56578389846024,0.000540249736310061,0.00172720859156204,-0.757852689707761,Down
ANKRD17,-0.18790259661179,-3.56547418075317,0.000540820902131009,0.00172845636814847,-0.758835368531273,Not
ZNF589,-0.210285461209968,-3.56468299110527,0.000542282564734623,0.00173254837465866,-0.761345366299025,Not
CNKSR1,-0.171475479856661,-3.56441985488379,0.000542769515068222,0.00173352456082618,-0.762180051617992,Not
TFPI,0.249148564819358,3.56338525102016,0.0005446881222533,0.00173907106456817,-0.765461412074472,Not
TPO,-0.183695419421696,-3.56206676081758,0.000547142461754331,0.00174632376904622,-0.769642061508878,Not
PCDHGA10,-0.21519201415881,-3.56104130163227,0.000549058546924668,0.00175185424855163,-0.772892729461578,Not
TMC6,0.184448600365107,3.55993873423041,0.000551125778312336,0.00175786313002426,-0.776387004530714,Not
PIKFYVE,-0.296030669641404,-3.55908421845118,0.00055273298462104,0.00176240120154777,-0.779094563454502,Not
SLC16A7,-0.204175958949446,-3.55828741869202,0.000554235623044809,0.00176660293989866,-0.781618785680802,Not
AURKA,0.371029691674624,3.5579044302518,0.00055495925054349,0.00176831963927762,-0.78283191552547,Not
IQCA1,-0.217117747957515,-3.55749569358836,0.000555732511396611,0.00177019329296867,-0.784126490212887,Not
STRN,-0.166358773499291,-3.55710147868992,0.000556479263201848,0.00177198128595697,-0.785374959596945,Not
KREMEN2,-0.183414219655832,-3.55534151808651,0.000559824686222915,0.00178204020704403,-0.790947382620852,Not
EYA4,-0.172787599426357,-3.55411584887164,0.000562165708067465,0.00178889627249174,-0.794826836275347,Not
DARS2,-0.225824503151411,-3.55335595079672,0.000563621747647588,0.00179293256342222,-0.797231514240793,Not
CNGB1,-0.123931605954204,-3.5526329415407,0.000565010409375156,0.00179675190415607,-0.799519081804246,Not
TPPP,-0.163205480717031,-3.55135537665548,0.000567472088883042,0.00180397980085374,-0.803560339399998,Not
TUBB3,0.263568171386897,3.55110355916277,0.000567958497166453,0.00180492563981464,-0.804356765826841,Not
BNIP3,-0.213055289595665,-3.55036763958978,0.000569382249295919,0.00180884866165951,-0.806684012636009,Not
IL1RL1,0.47826391687237,3.55023553408855,0.000569638184586217,0.00180906031635291,-0.807101738231465,Not
CYP46A1,-0.297733324585055,-3.54937255635693,0.000571312752820324,0.00181377563652858,-0.809830224184786,Not
RHCG,-0.964652185773235,-3.54592155629454,0.000578055818159794,0.00183445342344193,-0.820736052726581,Not
ZNF324B,-0.193353805761914,-3.54584314936003,0.000578209890268638,0.00183445342344193,-0.820983736481353,Not
BAIAP3,-0.18790945428242,-3.54505378551533,0.000579763176116833,0.0018387709628186,-0.823477058080293,Not
ARHGEF9,-0.157332873309964,-3.54453452349233,0.000580787110537071,0.00184140730865702,-0.82511698430118,Not
SDCBP,0.211892600504324,3.5442151547367,0.000581417722250981,0.00184234962062489,-0.826125516080346,Not
DHX34,-0.142262591145469,-3.54418873949706,0.000581469909565159,0.00184234962062489,-0.826208929318138,Not
CRAT,-0.259013963471817,-3.54378589721817,0.000582266333645261,0.00184368926344788,-0.827480951512668,Not
KCNB1,-0.196142957454932,-3.5437797023227,0.000582278589062967,0.00184368926344788,-0.827500511736742,Not
XK,-0.318848922546581,-3.54323569621653,0.000583355751156701,0.00184648809475106,-0.829218091752149,Not
CHIC2,-0.28229873646095,-3.54222260077523,0.000585366750113713,0.00185223995499558,-0.832416163173621,Not
PTH2R,-0.205875021877737,-3.54207678663939,0.000585656729857052,0.00185254409484078,-0.832876399916999,Not
ACE,-0.175098637072228,-3.54170084711036,0.000586404984133303,0.00185429716359293,-0.83406291803406,Not
TIMM8B,0.196931553918212,3.54108421611315,0.0005876342545143,0.00185756961168993,-0.836008876811545,Not
UTP6,0.314027332193781,3.54079561957229,0.000588210414493791,0.00185877603204453,-0.836919535283049,Not
KCNQ1DN,-0.190093410849655,-3.54050358318233,0.00058879398451195,0.00186000506313924,-0.837840988384847,Not
AVPR1A,-0.122957781485589,-3.54028405169541,0.000589233029237721,0.00186077687620478,-0.838533629525175,Not
PTPRF,-0.225750660209583,-3.53769828196238,0.00059442765805951,0.00187656118282678,-0.846689404977252,Not
ANTXR1,0.155490494304188,3.53713795492005,0.000595558997923709,0.00187951181775395,-0.848456111169861,Not
SUCLG2,-0.267965524169357,-3.53594868636727,0.000597966951137813,0.00188648801091877,-0.852205131002695,Not
KRT34,-0.181168812254731,-3.53488321478505,0.000600132047323153,0.00189269367796041,-0.855563049553102,Not
FCER2,-0.160101765618554,-3.53475531739671,0.000600392438433737,0.00189289018201016,-0.855966074546357,Not
NUP62CL,-0.19391130758602,-3.53459864883683,0.000600711551124956,0.00189327163012865,-0.856459746352965,Not
RBM15,-0.20307865699918,-3.53432996344798,0.000601259199561518,0.00189437286878004,-0.857306349448312,Not
DNAJB4,-0.231599327020678,-3.53400290405604,0.000601926464612565,0.00189585013046726,-0.858336814982485,Not
SATB2,-0.316517131928237,-3.53353477502716,0.000602882755085143,0.00189823644401767,-0.859811617133341,Not
CACNB1,-0.132652221855994,-3.53265095599529,0.000604692123059962,0.00190330630038241,-0.862595595155159,Not
MX2,0.541653998641952,3.53235854078536,0.000605291887069755,0.00190404195872761,-0.863516564564327,Not
PSTPIP2,0.278580999509634,3.53234272218592,0.000605324348117882,0.00190404195872761,-0.863566383940134,Not
PIM1,-0.353957008186261,-3.5322244123094,0.000605567181656495,0.0019041790022736,-0.863938985551812,Not
ERC1,-0.270147095299611,-3.53180635741736,0.00060642598457111,0.00190625220676366,-0.865255516110063,Not
IKZF4,-0.150621785195353,-3.53169589851253,0.000606653090219129,0.00190633901023808,-0.865603350607931,Not
FAAH,-0.274207628448017,-3.52995243812983,0.000610248323712985,0.00191700623977689,-0.871092357503994,Not
CAPN5,-0.157595001943775,-3.52977173317753,0.000610622107399523,0.00191755006845542,-0.871661155517093,Not
SLC2A4,-0.140701835825604,-3.52824695300947,0.000613784688353042,0.00192684838433038,-0.876459729381984,Not
NME5,-0.272675916712776,-3.52801886977497,0.000614259087359135,0.00192770438055957,-0.877177379749759,Not
AP4S1,-0.147877265485241,-3.52371117292494,0.00062328404468403,0.00195538487557472,-0.890724392195455,Not
FEZ1,0.192884453408567,3.52271677020394,0.000625385089464925,0.00196133243023525,-0.893849765881749,Not
CACNA2D2,-0.239377799413949,-3.52089434718763,0.00062925298407649,0.00197257307262383,-0.899575764624253,Not
IMPA2,-0.574162117709394,-3.52083369687862,0.000629382094854548,0.00197257307262383,-0.899766285712071,Not
BTN3A1,0.239097369498038,3.52048545105683,0.000630123915071027,0.00197425053521926,-0.900860181529546,Not
ZNF76,-0.179679370829673,-3.51925694404815,0.000632747425220401,0.00198182051635731,-0.904718433577373,Not
ADM2,-0.148449342434977,-3.51897601160215,0.000633348809515182,0.00198305413621464,-0.905600580729494,Not
ETV1,-0.161256499080156,-3.51831519334313,0.000634765530633309,0.00198683898156957,-0.90767537528711,Not
ATF7,-0.139328757528716,-3.51754100004574,0.000636429116684816,0.00199016308616104,-0.910105744500807,Not
GDPD3,-0.406668503320694,-3.51753886594583,0.000636433708114282,0.00199016308616104,-0.910112443340754,Not
CYTIP,0.582112667921205,3.51753021423559,0.000636452322238188,0.00199016308616104,-0.910139600622036,Not
CRCT1,-0.167165824839898,-3.51741361355411,0.000636703238279168,0.00199029641641993,-0.910505599102917,Not
CAND1,-0.199795603128241,-3.51647281627395,0.000638731179812431,0.00199598271886448,-0.913458320580717,Not
PPP1R3D,-0.133871336548567,-3.51573602684379,0.000640323622042695,0.0020003048487218,-0.915770319727848,Not
MLXIPL,-0.249892642807894,-3.51525394744118,0.000641367578073592,0.00200291129936969,-0.917282846796899,Not
TUBA8,-0.17613660148467,-3.51497819208857,0.000641965455111175,0.00200374333187946,-0.918147956937199,Not
PSME1,0.196278123251654,3.51493766025201,0.000642053378214202,0.00200374333187946,-0.9182751104131,Not
TCAP,-0.196291288104421,-3.51480817502007,0.000642334338272368,0.0020039656991612,-0.918681314101067,Not
PALM,-0.296569879614481,-3.51422999676115,0.000643590297945481,0.0020072287490754,-0.920494952493433,Not
MAN1A1,-0.222390918290912,-3.51365916578245,0.000644832568624347,0.00201044699046468,-0.922285311640541,Not
GNAI2,0.256847056757419,3.5132233172245,0.000645782605627963,0.0020127523089957,-0.923652155436342,Not
SLC44A4,-0.353035343575641,-3.51223194066095,0.000647948466914917,0.00201884432665111,-0.926760663019533,Not
KCNJ14,-0.159396608639178,-3.51129338412529,0.000650005241683018,0.00202459259762807,-0.929702909473735,Not
RARA,-0.148535154021862,-3.5106983480699,0.000651312404189541,0.00202800304152338,-0.931567942961101,Not
LMO2,0.369678816419384,3.50965004301376,0.000653621329364486,0.00203452945387851,-0.934853056328294,Not
PKP3,-0.151170547751859,-3.50855828981898,0.000656034151965813,0.00204137491246672,-0.938273496957883,Not
GIGYF2,-0.164294234520282,-3.50837664146851,0.000656436416644214,0.00204196171792061,-0.938842515589409,Not
NPPA,-0.150669576832195,-3.50686434628631,0.00065979446883802,0.00205173964992389,-0.943578915367971,Not
SYT5,-0.115987566364374,-3.50675107128843,0.000660046646816662,0.00205185613434614,-0.943933619246415,Not
FAM168B,-0.1968675669082,-3.50623468901912,0.000661197392205915,0.00205476496907959,-0.945550478571005,Not
CD40,0.19997934363322,3.50555648629843,0.000662711623664944,0.00205819504662974,-0.94767373130564,Not
SFXN1,-0.22288915806637,-3.5055474090155,0.000662731912775189,0.00205819504662974,-0.947702147389782,Not
SNUPN,0.154985882074012,3.50528257804017,0.000663324108144086,0.00205936490494636,-0.948531164822684,Not
NQO1,-0.323177364984996,-3.50496431009121,0.000664036455217359,0.0020605689816563,-0.949527393641582,Not
BDNF,0.183652094530363,3.50491664348748,0.000664143204635979,0.0020605689816563,-0.949676591434815,Not
COL6A2,0.42429227868233,3.50466538638211,0.000664706162637656,0.00206164624802514,-0.950463006515603,Not
NPAS3,-0.20810269227074,-3.50353701861509,0.000667239894675412,0.00206883336583979,-0.953994157216754,Not
SPG11,-0.230932133180893,-3.50333337080194,0.000667698151261092,0.00206958272249465,-0.954631363072592,Not
GNAZ,-0.226775907066156,-3.50114864388587,0.00067263300951395,0.00208420267150302,-0.96146543489176,Not
TCTN2,-0.27006395932481,-3.50078066817577,0.000673467567509057,0.0020857096481062,-0.962616171031052,Not
CRYZ,-0.42234048307602,-3.500741755028,0.000673555878406838,0.0020857096481062,-0.96273785487163,Not
HPS5,-0.367408833180322,-3.49988605683888,0.000675500591547741,0.00209105398536774,-0.965413404780628,Not
SPINK2,-0.21020750276845,-3.4995310114106,0.00067630904221016,0.00209287862932652,-0.966523388658406,Not
TEX13B,-0.164281851308253,-3.49916663450716,0.000677139689015058,0.00209416719196354,-0.967662452607868,Not
VIPR2,-0.133457222477853,-3.49915609392172,0.00067716373201835,0.00209416719196354,-0.967695401704151,Not
PDZK1IP1,-0.441355689548097,-3.49809495843381,0.000679588296313246,0.00210098536382057,-0.971012029579834,Not
KIF25,-0.135847973702521,-3.49784650399051,0.000680157164982558,0.00210206399371712,-0.971788469860698,Not
IL17RC,-0.122170516475639,-3.49653862352565,0.000683159132719278,0.00211065912456043,-0.975874979478129,Not
ARFGAP1,0.188267890672586,3.49628679723539,0.00068373857920095,0.00211176660079001,-0.976661678361066,Not
DDB2,0.283512711690506,3.49570465336523,0.000685079852040485,0.00211522554639705,-0.978480108446657,Not
EFHD2,0.272080050783248,3.4945282761615,0.000687797822809064,0.0021229315228564,-0.982153997263541,Not
CAMSAP1,-0.178669941157157,-3.49395127964899,0.000689134660274882,0.00212637094400606,-0.983955628699799,Not
E2F5,-0.192465135278701,-3.49276712810521,0.000691885880861492,0.00213417090946172,-0.987652318289049,Not
MFSD1,0.221280862557334,3.49106207732394,0.000695865525983451,0.00214575378067049,-0.992973402316724,Not
LLGL2,-0.333120192685673,-3.49068490645819,0.000696748763470545,0.00214778425281436,-0.994150189420852,Not
CRYBB3,-0.201142116499164,-3.49056896761535,0.000697020474680965,0.00214779024084249,-0.99451190258535,Not
ECHS1,-0.370876494714345,-3.49047472860315,0.000697241404286996,0.00214779024084249,-0.994805908234138,Not
TLE4,-0.263433093703494,-3.49039644416582,0.000697424980884707,0.00214779024084249,-0.99505013420414,Not
MAGEC2,-0.149041101872072,-3.4891848907887,0.000700271879283975,0.00215586278300182,-0.99882929262554,Not
HLTF,-0.204931723864044,-3.48880325835808,0.000701170901135382,0.00215726960174743,-1.00001948979828,Not
DNAI1,-0.184056938921103,-3.48879925163373,0.000701180345649593,0.00215726960174743,-1.00003198502102,Not
WDR12,0.231063419441551,3.48788212012423,0.000703345332926982,0.00216323398823632,-1.00289181697722,Not
VDR,-0.306816322247607,-3.48757290690631,0.000704076682256088,0.00216478660734851,-1.00385588167383,Not
EIF4G2,0.136415152844489,3.48675984649684,0.000706003147925233,0.00217001160552381,-1.00639051601733,Not
ALOX12,-0.257426672393009,-3.48554282923965,0.000708896030011731,0.00217820272115502,-1.01018356610858,Not
GATA2,0.209938679516688,3.48514949084685,0.000709833390790829,0.00218038183297884,-1.01140924950711,Not
STYXL1,0.266361254914285,3.48500801957113,0.000710170814948264,0.00218071732250823,-1.01185006180383,Not
CASP7,0.267934441201016,3.48426603769912,0.000711942996811474,0.00218545688324139,-1.01416177997943,Not
INCENP,-0.186111505903273,-3.48384653717317,0.000712946792613708,0.00218783543680687,-1.01546860203764,Not
AK2,-0.177282349608744,-3.48368712379588,0.000713328592043708,0.00218830434207694,-1.01596517145856,Not
IRF8,0.502929451754444,3.48320549557193,0.000714483275107955,0.00219114318900245,-1.01746532362079,Not
DNPEP,0.1628775889802,3.48123102769641,0.00071923540496977,0.00220500915299683,-1.02361357300321,Not
TRIM9,0.235737933126643,3.48003414674339,0.000722130521293446,0.00221317487539454,-1.0273391605051,Not
PDE6B,-0.175463326495189,-3.47936626932328,0.000723750806672627,0.00221742953144073,-1.02941765012745,Not
TARDBP,-0.215896899449993,-3.47817153361398,0.000726657805591012,0.00222562243276529,-1.0331349731397,Not
TRAM1,0.208210521212836,3.47783719974192,0.000727473264746878,0.00222722636020251,-1.03417504358276,Not
CEACAM6,-0.203272854584822,-3.47776575911645,0.000727647624168297,0.00222722636020251,-1.03439727601071,Not
GLRX,-0.319906283993014,-3.47689022075126,0.000729787679680909,0.00223306150081036,-1.03712054304847,Not
CHMP1B,-0.178669394625095,-3.47659008538118,0.000730522655840909,0.00223459491012027,-1.03805395573142,Not
DOLK,0.173009649128383,3.47571132293623,0.00073267859304409,0.00224047252324138,-1.04078651318455,Not
NAV3,-0.364903733634308,-3.47498685667031,0.00073446048753339,0.00224520294909439,-1.04303886445603,Not
TMPRSS5,-0.218190296108292,-3.47469376571699,0.000735182531646016,0.00224669148462083,-1.04394997205672,Not
EIF2B5,0.261357368432142,3.47447370982669,0.000735725089506719,0.0022476307401938,-1.0446340013217,Not
LIPE,-0.150554095426837,-3.47419863208062,0.000736403836481779,0.00224898531844675,-1.04548901382442,Not
TPM1,0.33683984725174,3.47283752779065,0.000739771010121797,0.00225854689224405,-1.04971888214335,Not
SNCB,-0.15480254400949,-3.47252456132177,0.000740547290731732,0.00226019479726363,-1.05069129294863,Not
NOTCH3,0.150447564369047,3.47213857823067,0.000741505737699217,0.00226239745512571,-1.05189047572753,Not
CYP11B2,-0.193082309814829,-3.4716025882831,0.00074283860860183,0.00226574074171691,-1.05355552754314,Not
SEC11A,0.158396278868521,3.47083849319642,0.000744742619491536,0.00227032580329904,-1.0559288330253,Not
TMEM132A,0.211348039839976,3.47080867510612,0.000744817014790967,0.00227032580329904,-1.05602144058435,Not
GTPBP8,0.204041203612548,3.46896855898156,0.00074942161551221,0.0022836329584932,-1.06173515442199,Not
MPI,-0.244525741512504,-3.46887325990955,0.000749660814818407,0.00228363364565021,-1.06203100012581,Not
RANGAP1,-0.266301696334446,-3.46850546589662,0.000750584646662516,0.00228514183199262,-1.06317271620159,Not
SOCS1,-0.167645412658207,-3.46848575838703,0.000750634178591967,0.00228514183199262,-1.06323389005632,Not
TNFRSF9,-0.164617864795068,-3.46801477441594,0.000751818843515558,0.0022880193849155,-1.06469578347273,Not
POLA1,-0.219874295083615,-3.46721894643204,0.000753824588393337,0.00229339311260323,-1.06716560448206,Not
ACAD10,-0.228658898505095,-3.46686092134721,0.000754728569704098,0.0022954125436322,-1.06827657376904,Not
DNTT,-0.147024686077983,-3.46672260149217,0.00075507808816902,0.00229574489676842,-1.06870576249625,Not
ETFA,-0.273684128935139,-3.46660303394098,0.000755380344484348,0.0022959333880065,-1.06907675422045,Not
WDR6,-0.298556627877785,-3.46586107159626,0.00075725850816237,0.00230091011255949,-1.07137867127242,Not
PTDSS1,-0.207609007649255,-3.4653615235182,0.000758525512546307,0.00230402727205738,-1.07292828338078,Not
